ID_Intervencion	Fecha	Actor	N_Op	Tipo	Antes	Despues	Justificacion
RPM-2013-09-12:5778:1	2013-09-12	Claudio Soto Gamboa	1	SIMBOLO_SUELTO	superando incluso su promedio histórico. ^ / ■ -i El señor Claudio Soto procede	superando incluso su promedio histórico. El señor Claudio Soto procede	Cuatro glifos sueltos entre el punto de cierre y la oración siguiente: acento circunflejo, barra, cuadrado negro y guión-i. No forman palabra, símbolo ni cifra. Es basura del escaneo entre dos oraciones que se leen completas sin ella.
RPM-2013-09-12:5787:1	2013-09-12	Claudio Soto Gamboa	1	SIMBOLO_SUELTO	sobre la situación para comprar artículos del hogar, f ' ' En lo relativo	sobre la situación para comprar artículos del hogar. En lo relativo	Tres glifos sueltos -una efe y dos apóstrofos- entre la coma y la oración siguiente. No forman palabra ni símbolo. Se eliminan y la coma pasa a punto porque 'En lo relativo' abre oración nueva en mayúscula; es la única puntuación que deja el texto legible sin agregar ni quitar palabras.
RPM-2013-09-12:5787:1	2013-09-12	Claudio Soto Gamboa	2	PUNTUACION	la demanda final ha sido revisada levemente desde un 5,6% a un 5.5%	la demanda final ha sido revisada levemente desde un 5,6% a un 5,5%	Punto decimal en lugar de coma. Medido dentro de la misma fila: hay 8 decimales escritos con coma (4,4% 4,0% 5,6% 5,8% 5,7% 4,2% 4,1%) y éste es el único con punto. La propia oración trae '5,6%' justo antes.
RPM-2013-09-12:5787:1	2013-09-12	Claudio Soto Gamboa	3	PALABRA_ERRONEA	las expectativas de las empresas han tenido a estabilizarse	las expectativas de las empresas han tendido a estabilizarse	Falta la de de 'tendido'. 'Tener a' no es construcción del español y 'tender a' es la única lectura. Corroborado dos veces: 'tendido' aparece 2 veces en esta misma fila, y en el corpus 'han tendido a' aparece 311 veces contra 16 de 'han tenido a'.
RPM-2013-09-12:5793:1	2013-09-12	Rodrigo Vergara Montes	1	PALABRA_OMITIDA	un grado de desintegración de la economía chilena respecto del resto mundo	un grado de desintegración de la economía chilena respecto del resto del mundo	Artículo-contracto omitido. Corroborado en la sesión: 'resto del mundo' aparece 3 veces en 2013-09-12 (filas 5771, 5807 y 5811) y 129 veces en el corpus, contra 1 sola de 'resto mundo', que es ésta.
RPM-2013-09-12:5798:2	2013-09-12	Rodrigo Vergara Montes	1	SIMBOLO_SUELTO	las opciones de política monetaria. H ^ .	las opciones de política monetaria.	Tres glifos sueltos después del punto de cierre: una hache, un acento circunflejo y un segundo punto. La oración ya está cerrada por su propio punto, así que el resto no aporta nada. Aparece una sola vez en el corpus.
RPM-2013-09-12:5802:3	2013-09-12	Felipe Larraín Bascuñán	1	PALABRA_OMITIDA	En el resultado del mes agosto destacó el aumento en el precio de la gasolina	En el resultado del mes de agosto destacó el aumento en el precio de la gasolina	Preposición omitida. Corroborado tres veces: 'mes de agosto' aparece 1 vez en esta misma fila y 17 veces en la sesión; en el corpus 'del mes de agosto' aparece 62 veces y 'del mes agosto' una sola, que es ésta.
RPM-2013-09-12:5802:3	2013-09-12	Felipe Larraín Bascuñán	2	SIMBOLO_SUELTO	en el componente de transables. / ' La inflación subyacente también se mantiene acotada	en el componente de transables. La inflación subyacente también se mantiene acotada	Barra y apóstrofo sueltos entre el punto de cierre y la oración siguiente, que arranca en mayúscula. No forman palabra ni símbolo. Aparecen una sola vez en el corpus.
RPM-2013-09-12:5803:1	2013-09-12	Joaquín Vial Ruiz-Tagle	1	ACENTO_INDEBIDO	la balanza se inclina por medidas de política monetaria y cambiaría orientadas a frenar la depreciación	la balanza se inclina por medidas de política monetaria y cambiaria orientadas a frenar la depreciación	El adjetivo 'cambiaria' no lleva tilde; con tilde es la primera persona del condicional de cambiar, que aquí no tiene sujeto. Es la errata sistemática más frecuente del corpus (204 apariciones en singular) y el contexto no admite la lectura verbal.
RPM-2012-05-17:4794:1	2012-05-17	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	la aplicación de planes de ajuste fiscal, tensíonando los mercados	la aplicación de planes de ajuste fiscal, tensionando los mercados	Tilde en la sílaba equivocada: 'tensíonando' no es palabra. El gerundio de 'tensionar' es llano y no lleva tilde. La oración no admite otra lectura (sección 1 del criterio) y la forma correcta aparece 2 veces en el corpus.
RPM-2012-05-17:4798:1	2012-05-17	Sergio Lehmann Beresi	1	PUNTUACION	se encuentran en los máximos históricos: y que los de Italia	se encuentran en los máximos históricos; y que los de Italia	Dos puntos en lugar de punto y coma dentro de una enumeración. La propia fila separa los cuatro miembros de la serie con punto y coma ('...y Alemania; que Australia... incrementos; que los de España...'); éste es el único dos puntos y corta la serie justo antes del último miembro. Mismo caso que el de 'Tatiana Vargas Manzo:' en 5754:1.
RPM-2012-05-17:4811:1	2012-05-17	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	que las colocaciones hipotecarías, después de haber mostrado sistemáticamente datos negativos	que las colocaciones hipotecarias, después de haber mostrado sistemáticamente datos negativos	El adjetivo 'hipotecarias' no lleva tilde; con tilde sería la segunda persona del condicional de hipotecar, que aquí no tiene sujeto. Medido: 'hipotecarías' aparece 1 vez y 'hipotecarias' 68. Misma clase que 'cambiaría' por 'cambiaria'.
RPM-2012-05-17:4811:1	2012-05-17	Sergio Lehmann Beresi	2	LETRA_CONFUNDIDA	que los precios de las viviendas han continuando descendiendo	que los precios de las viviendas han continuado descendiendo	Ene en lugar de de en el participio: después de 'han' sólo cabe participio, no gerundio. Medido: 'han continuando' aparece 2 veces en el corpus y 'han continuado' 180.
RPM-2012-05-17:4811:1	2012-05-17	Sergio Lehmann Beresi	3	ACENTO_FALTANTE	se advierte en Asia y Oceania, esta última afectada en algún grado	se advierte en Asia y Oceanía, esta última afectada en algún grado	Falta la tilde del topónimo. Medido: 'Oceania' aparece 18 veces y 'Oceanía' 6, o sea las dos formas conviven: eso es la firma de una transcripción inconsistente, no de una convención de la fuente (una convención sería uniforme, como 'la Secretario General' con 77 contra 0). El topónimo tiene una sola grafía en español. Es el mismo caso ya corregido en 4344:1.
RPM-2012-05-17:4816:1	2012-05-17	Sebastián Claro Edwards	1	LETRA_CONFUNDIDA	ya que aparte de algunas tensiones puntuarles en algunos mercados	ya que aparte de algunas tensiones puntuales en algunos mercados	Letras transpuestas: 'puntuarles' por 'puntuales'. Medido: 'puntuarles' aparece 1 vez en todo el corpus y 'puntuales' 264. La palabra mal escrita no existe.
RPM-2012-05-17:4827:1	2012-05-17	Claudio Soto Gamboa	1	ACENTO_INDEBIDO	El Gerente de Análisis Macroeconómíco señor Claudio Soto prosigue	El Gerente de Análisis Macroeconómico señor Claudio Soto prosigue	Tilde de más en la segunda i: 'Macroeconómíco' no es palabra. Medido: aparece 6 veces en el corpus contra 996 de 'Macroeconómico'. Sin ambigüedad.
RPM-2012-05-17:4827:1	2012-05-17	Claudio Soto Gamboa	2	LETRA_CONFUNDIDA	la masa salarial ha ¡do atenuando su ritmo de expansión	la masa salarial ha ido atenuando su ritmo de expansión	Signo de exclamación de apertura en lugar de la i. Es la misma confusión de glifo ya corregida en 'bajo la presidencia de! titular'->'del titular'. Después del auxiliar 'ha' sólo cabe el participio 'ido'. Medido: 'ha ¡do' aparece 6 veces y 'ha ido' 170.
RPM-2012-05-17:4827:1	2012-05-17	Claudio Soto Gamboa	3	LETRA_CONFUNDIDA	se registraron caídas en los perecióles y la carne	se registraron caídas en los perecibles y la carne	O acentuada en lugar de be en la misma posición: 'perecióles' no es palabra. Medido: aparece 10 veces en el corpus contra 166 de 'perecibles'.
RPM-2012-05-17:4835:1	2012-05-17	Luis Óscar Herrera Barriga	1	LETRA_CONFUNDIDA	las condiciones en el mercado labora! se mantienen estrechas	las condiciones en el mercado laboral se mantienen estrechas	Signo de exclamación de cierre en lugar de la ele final. Es la misma confusión de glifo ya corregida en 'bajo la presidencia de! titular'->'del titular' y en 'ha ¡do'->'ha ido'. Medido: 'mercado labora!' aparece una sola vez en el corpus y 'mercado laboral' cientos de veces; la palabra truncada no existe.
RPM-2012-05-17:4839:1	2012-05-17	Felipe Larraín Bascuñán	1	ACENTO_INDEBIDO	De hecho, índica que en la Reunión del mes de abril	De hecho, indica que en la Reunión del mes de abril	Tilde en la sílaba equivocada: 'índica' no es palabra. Medido: aparece 45 veces en el corpus contra 2.366 de 'indica que'. Es la misma errata ya corregida en 5762:1.
RPM-2012-05-17:4839:1	2012-05-17	Felipe Larraín Bascuñán	2	ESPACIO_FALTANTE	tras un 11,9% en marzo y un13% en febrero	tras un 11,9% en marzo y un 13% en febrero	Falta el espacio entre el artículo y la cifra. La propia oración trae 'un 11,9%' con espacio inmediatamente antes, así que la forma correcta está en la misma fila. Medido: 'un13%' aparece una sola vez en el corpus.
RPM-2012-05-17:4843:1	2012-05-17	Sebastián Claro Edwards	1	ACENTO_INDEBIDO	financíamiento	financiamiento	Tilde de más: 'financiamiento' es llana terminada en vocal y no lleva tilde. Aparece 3 veces en esta misma fila y las tres son el mismo defecto, por eso se declara Ocurrencias: 3. Medido en el corpus: 'financíamiento' contra 'financiamiento' sin tilde, que es abrumadoramente mayoritario.
RPM-2012-05-17:4845:1	2012-05-17	Enrique Marshall Rivera	1	PALABRA_ERRONEA	los precios de las materia primas han caído	los precios de las materias primas han caído	Falta la ese del plural. Corroborado en la misma fila, que más adelante escribe 'la evolución observada por los precios de las materias primas'. Medido en el corpus: 'las materia primas' aparece 1 vez y 'las materias primas' 203.
RPM-2012-05-17:4849:3	2012-05-17	Consejo del Banco Central de Chile	1	RESIDUO_PAGINACION	En los últimos meses, los Página 31 de 31 indicadores económicos de Estados Unidos	En los últimos meses, los indicadores económicos de Estados Unidos	Pie de página del PDF original incrustado a mitad de oración, entre 'los' e 'indicadores'. No pertenece al texto: la oración se lee completa sin él. La política de corrección autoriza explícitamente eliminar la numeración de páginas. Medido: el patrón 'Página N de N' aparece 26 veces en 22 filas del corpus, 20 de ellas en la sesión 2012-04-17 que aún está pendiente, 1 aquí y 1 en 5221:3.
RPM-2012-11-13:5221:3	2012-11-13	Consejo del Banco Central de Chile	1	RESIDUO_PAGINACION	permanecen alineadas con la meta. Página 30 de 30 El Consejo reafirma	permanecen alineadas con la meta. El Consejo reafirma	Pie de página del PDF original incrustado entre dos oraciones completas. Se me pasó al leer la sesión 2012-11-13 (rondas 107-113) porque en ese momento todavía no había medido el patrón; lo encontré ahora al contar las ocurrencias de 'Página N de N' en todo el corpus. Es un residuo de paginación, que la política de corrección autoriza eliminar.
RPM-2007-09-13:1408:1	2007-09-13	Sergio Lehmann Beresi	1	LETRA_CONFUNDIDA	desde junio ai 11 de septiembre de este año	desde junio al 11 de septiembre de este año	I latina en lugar de ele en la contracción. Es la misma confusión ya corregida en 'indica ai señor Ministro'->'al señor Ministro'. Aparece una sola vez en el corpus.
RPM-2007-09-13:1408:1	2007-09-13	Sergio Lehmann Beresi	2	PALABRA_ERRONEA	no representan un cambio significativo respecto a Consensúa Economic Forecast	no representan un cambio significativo respecto a Consensus Economic Forecast	La fuente está mal escrita. La forma correcta está en la misma fila, unos párrafos antes: 'la proyección basada en Consensus Economic Forecast y los bancos de inversión'. En el corpus 'Consensus Economic Forecast' aparece 3 veces y 'Consensúa' una sola.
RPM-2007-09-13:1408:1	2007-09-13	Sergio Lehmann Beresi	3	LETRA_CONFUNDIDA	se observa la evolución que ha tenido el precio del petróleo BTI	se observa la evolución que ha tenido el precio del petróleo WTI	Be en lugar de uve doble. Medido: 'BTI' aparece 4 veces en el corpus y las cuatro son exactamente 'el (precio del) petróleo BTI' en contexto de precio, contra 153 de 'WTI'. Cuando la fuente quiere decir Brent lo escribe completo: 'Brent' aparece 137 veces. Es una confusión de glifo sistemática, de la clase que el criterio manda corregir.
RPM-2007-09-13:1408:1	2007-09-13	Sergio Lehmann Beresi	4	PALABRA_OMITIDA	el aumento ha sido más menos de 30% en los últimos treinta días	el aumento ha sido más o menos de 30% en los últimos treinta días	Falta la conjunción de la locución fija 'más o menos'. Corroborado: 'más o menos' aparece 1 vez en esta misma sesión y 99 veces en el corpus; 'más menos' aparece sólo 2 veces en todo el consolidado y ambas en esta fila.
RPM-2007-09-13:1408:1	2007-09-13	Sergio Lehmann Beresi	5	PALABRA_OMITIDA	la proyección que se tenía hace más menos un mes atrás	la proyección que se tenía hace más o menos un mes atrás	Misma locución que la operación anterior, segunda ocurrencia en esta fila. Se corrige por separado porque los dos 'Antes' son cadenas distintas y no se pisan.
RPM-2007-09-13:1410:2	2007-09-13	Beltrán de Ramón Acevedo	1	PALABRA_PARTIDA	que tener liquidez en el m ercado internacional representa un valor	que tener liquidez en el mercado internacional representa un valor	Espacio intrapalabra, artefacto del escaneo. Medido: 'm ercado' aparece 6 veces en el corpus y 'mercado' 6.126.
RPM-2007-09-13:1410:2	2007-09-13	Beltrán de Ramón Acevedo	2	PALABRA_PARTIDA	Indica que a pesar de estos cambios m etodológicos dichos bonos	Indica que a pesar de estos cambios metodológicos dichos bonos	Mismo artefacto. Medido: 'm etodológicos' aparece 1 vez en el corpus y 'metodológicos' 20. Nótese que la misma oración trae 'más o menos' escrito correctamente, lo que confirma que la locución de la fila anterior sí lleva la conjunción.
RPM-2007-09-13:1411:1	2007-09-13	Manuel Marfán Lewis	1	PALABRA_PARTIDA	desconoce si efectivam ente los CDS excluyen o no a las empresas públicas	desconoce si efectivamente los CDS excluyen o no a las empresas públicas	Espacio intrapalabra. Medido: 'efectivam ente' aparece 2 veces en el corpus y 'efectivamente' 309.
RPM-2007-09-13:1413:3	2007-09-13	José De Gregorio Rebeco	1	ACENTO_FALTANTE	éstos estarían algo más bajos y seria un buen momento para adquirirlos	éstos estarían algo más bajos y sería un buen momento para adquirirlos	Tilde faltante. 'Seria' es el adjetivo femenino y aquí hace falta el condicional: la oración no admite otra lectura (sección 1). 'Sería' aparece 1.255 veces en el corpus.
RPM-2007-09-13:1420:1	2007-09-13	Esteban Jadresic Marinovic	1	PALABRA_PARTIDA	lo que le preocupa tiene que ver con un tem a de liquidez	lo que le preocupa tiene que ver con un tema de liquidez	Espacio intrapalabra, artefacto del escaneo: la palabra está partida en dos. No es una reconstrucción, se reúne sin alterar una letra. Medido: 'tem a' aparece 1 vez en el corpus y 'tema' 1.258.
RPM-2007-09-13:1420:1	2007-09-13	Esteban Jadresic Marinovic	2	PALABRA_PARTIDA	No es lo que habitualm ente se utiliza	No es lo que habitualmente se utiliza	Espacio intrapalabra, artefacto del escaneo: la palabra está partida en dos. No es una reconstrucción, se reúne sin alterar una letra. Medido: 'habitualm ente' aparece 1 vez y 'habitualmente' 84.
RPM-2007-09-13:1422:1	2007-09-13	Rodrigo Valdés Pulido	1	PALABRA_PARTIDA	si nuestro CDS tiene o no liquidez suficiente porque tam bién podría ser	si nuestro CDS tiene o no liquidez suficiente porque también podría ser	Espacio intrapalabra, artefacto del escaneo: la palabra está partida en dos. No es una reconstrucción, se reúne sin alterar una letra. Medido: 'tam bién' aparece 9 veces en el corpus y 'también' 4.809.
